fire_id,fire_year,fire_cohort,area_ha,centroid_lat,centroid_lon,dNBR,recovery_metric_valid,recovery_exclusion_reason,NBR_pre,NBR_fire,NDVI_pre,NDVI_fire,recovery_0yr,recovery_1yr,recovery_2yr,recovery_3yr,recovery_4yr,recovery_5yr,recovery_6yr,recovery_7yr,recovery_8yr,recovery_9yr,recovery_10yr,recovery_11yr,recovery_12yr,recovery_13yr,recovery_14yr,recovery_15yr,recovery_16yr,recovery_17yr,recovery_18yr,recovery_19yr,recovery_20yr,recovery_ndvi_0yr,recovery_ndvi_1yr,recovery_ndvi_2yr,recovery_ndvi_3yr,recovery_ndvi_4yr,recovery_ndvi_5yr,recovery_ndvi_6yr,recovery_ndvi_7yr,recovery_ndvi_8yr,recovery_ndvi_9yr,recovery_ndvi_10yr,recovery_ndvi_11yr,recovery_ndvi_12yr,recovery_ndvi_13yr,recovery_ndvi_14yr,recovery_ndvi_15yr,recovery_ndvi_16yr,recovery_ndvi_17yr,recovery_ndvi_18yr,recovery_ndvi_19yr,recovery_ndvi_20yr,rate_0_3yr,rate_0_5yr,rate_0_10yr,years_to_80pct,n_postfire_observations,temp_anomaly_1_3yr,precip_anomaly_1_3yr,vpd_anomaly_1_3yr,temp_anomaly_1_5yr,precip_anomaly_1_5yr,vpd_anomaly_1_5yr,temp_anomaly_1_10yr,precip_anomaly_1_10yr,vpd_anomaly_1_10yr,mean_temp_postfire_available,mean_precip_postfire_available,mean_vpd_postfire_available
1986 7115,1986,1984-1994,7902.81,50.18724322441252,-76.39799935321682,0.1540295595751559,True,,0.5000827882682362,0.3460532286930802,0.4931403190174288,0.5370383213179069,0.0,0.6316183913202778,-0.1922384600908895,0.4534854535305087,-0.3829967525288786,0.4290789578054598,0.6066385161526122,0.4300328182872507,0.6569315452641592,0.910897950528168,0.09940102573036723,0.9108597449794549,1.0369788337325603,0.40336407518210415,0.45415111374613887,0.4287050936068136,0.606288033111996,0.22599777614115577,0.3274119752631783,0.9616610124841902,1.1900414111081077,-0.0,11.466005658816727,2.4897681350172087,-0.08780892341296141,10.232445260835412,0.6217972430189747,-1.0699120621875642,0.3539867644862493,-1.3369231538493052,-3.116552056827857,4.49362638414994,11.08080944634259,-2.404527673185484,5.3380288942095975,-0.8465064877604378,1.689570456795773,2.044319670541514,6.671311495146852,6.271099354125693,1.3320059416206547,-3.2064552257663674,0.15116181784350288,0.08581579156109195,0.009940102573036723,9.0,20,-0.43535292461561853,-628.2490053738159,-0.011097914278503533,-0.2358644578146961,-623.2622249527092,0.006642770111050381,-0.2864145552618413,-171.70854793611858,5.442620734603908e-05,-0.16878701369498655,-235.029677554098,0.00390929068807075
1988 7169,1988,1984-1994,912.38,49.70557798620448,-75.83916575967676,0.0994396563469802,False,low_or_negative_dnbr,0.3377138130940994,0.2382741567471191,0.3497212111039331,0.5177362054302125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.011769205309410502,-963.5019861076681,0.023815123912629965,-0.39445685480335674,-674.9463102488681,-0.0032117573454720216,-0.19460757312375293,-345.89562024612314,-0.001732854940059573,-0.13365987099695187,-175.4987491942677,-0.0011841051429191383
1992 7079,1992,1984-1994,2007.52,49.76388876584899,-77.71544814331487,0.2146666961430248,True,,0.4003316594326553,0.1856649632896305,0.2540223328936885,0.3183300776504696,0.0,0.06270218662058841,0.7553636841756456,1.182368873268405,0.7279732716902264,0.5996161355189006,1.3636987882143112,0.5261625595639683,0.6365087373953798,0.9638735115869662,1.291340651001081,1.2181547331671665,1.4185474105016227,1.6557311057687287,1.5455193201804334,1.3090501099547616,1.3639812592380993,1.2366066103291593,1.2550235094030209,1.1278753098987304,1.0003662464248264,-0.0,-1.4564429250485549,4.042112099369285,-5.772357521459577,2.977556777035282,-2.8534899755476824,-5.041851228395644,0.3040016705683704,-1.9109571767602924,-2.5205297594145364,2.9763738926142485,-2.6137530437269527,-5.162289193303635,-5.40778850938369,-4.071560126189469,-2.8861283295214153,-4.310518037143753,2.8542404521461933,-1.7627022041450424,-0.6025893460033478,-0.5789026498837258,0.394122957756135,0.11992322710378012,0.1291340651001081,3.0,20,0.11902041151135445,359.72929937427756,-0.006064894250014071,0.014519687390675861,296.75165927704694,-0.013585054737964421,-0.022648084643575882,34.933234092048494,-0.00803106925091307,0.0532666534687116,-82.43676673000095,0.00018198760755830934
19951080515,1995,1995-2004,130.0,49.93315701026437,-76.1214616072561,0.2279531742662532,True,,0.3848000241907261,0.1568468499244729,0.5721763105804959,0.141361630919257,0.0,-0.11790627352043828,0.985876456528805,0.6395955425697889,0.71029891651878,0.7438434375116973,0.7428510572076447,0.331033257820548,0.1485117555123715,1.251561198319628,1.1366178343080187,0.7723236696847472,1.068044688695525,1.343141268584102,1.4244845731722573,1.5474788037454543,1.7916666824234406,0.9358834338878357,1.6634912023460022,0.6602564977540286,0.6779652672962202,0.0,0.21133241978503195,-0.060804758668533944,0.8908231632527135,0.7100092640824864,1.1013097200924733,0.6483936090435373,0.9099072360303758,0.00943346697268903,-0.1598760051443792,1.1630051259943002,0.24346337427163725,0.974044653254046,1.1717796114879486,1.2789325185802325,1.1550049256872241,1.3107802167180542,0.3863401037836678,1.374062759174668,0.32939427586409126,-0.04131629314132481,0.21319851418992963,0.14876868750233946,0.11366178343080187,2.0,20,-0.01190041021448233,42.19354663339315,-0.002298485083974101,-0.2115840294510903,22.899547224662093,-0.01892214339426926,-0.06125623223862107,-130.00689631126073,0.0029460404444507705,0.009707488414746026,-75.93951835634604,-0.001946773166042164
19951080996,1995,1995-2004,47709.0,48.88909162474522,-76.37629736659312,0.0229506168493549,False,low_or_negative_dnbr,0.5664647380895191,0.5435141212401642,0.6230704424637743,0.6837265939001297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.08925128862287805,-34.686021415030304,-0.014254393518366432,-0.23899772628544252,-3.1594392194784633,-0.026068455598427437,-0.07002686936893032,0.14641295522510517,-0.00378547844075752,-0.021139887733145936,-11.762134528907039,-0.0059342097085589105
19951081068,1995,1995-2004,129.0,48.72614632180551,-77.9071620116888,-0.0237455045259561,False,low_or_negative_dnbr,0.5955712698953206,0.6193167744212768,0.6554697541375772,0.732448257902901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.040700010861764724,-316.83464861490256,-0.011212084530797835,-0.23856153902800373,62.55945312397826,-0.032503594865979216,-0.026267312920609243,90.62028780781483,0.001953992450580827,-0.017372675218447844,26.435307689360798,-0.005807637124439397
19951081084,1995,1995-2004,6925.0,48.658623331136546,-75.95534027646326,0.0309681021685894,False,low_or_negative_dnbr,0.55088220170932,0.5199140995407305,0.6113261117580985,0.6522871814798776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.14200769539006228,-67.67174406474965,-0.017038892084314403,-0.26883238144147653,-2.928165734597542,-0.028098235311879938,-0.08915552507630062,-3.83857516202911,-0.006009907439738449,-0.032523727691753566,28.397742942604488,-0.0074923272737518615
19961080302,1996,1995-2004,1088.0,48.84667981558052,-76.65210441308228,0.3277754103496217,True,,0.568424344165906,0.2406489338162843,0.5976397358396629,0.4160173339551545,0.0,-0.5779797488424775,-0.6327460289652065,-0.013660801545443264,0.41597427719003094,0.04673777174847202,0.3327701886802289,0.36818662156481063,0.3924246636985675,0.5702814346454363,0.4400452242664522,0.5591225098569854,0.6186640499646324,0.4393322872452041,0.6304837481459986,0.67805012127893,0.4392400424513096,0.7967883404028537,0.8448921294437768,0.7258933635765349,0.904254798928319,0.0,-0.8597396520987769,-0.021055770162834823,-1.796648061946636,-4.108181334447401,1.0318202466611677,1.0974780453664839,0.6450707043127576,0.7518136681476999,0.9021812357844675,0.537880258043356,0.902884830059801,0.39680754725470935,-1.1088012537508942,-0.04440954126492745,-0.6448528986959952,-3.303220303950652,1.613047988666898,0.6457189335194449,1.140201441140496,1.3969313252274638,-0.004553600515147755,0.009347554349694403,0.04400452242664522,18.0,20,0.08412317054858913,-47.571858183092296,-0.010060157408722702,-0.1943554776878244,-286.61894394894415,-0.016876109916478182,-0.04761461405362581,-88.47489643562554,0.0036318870582215195,-0.025309471692440855,-39.56363178032113,-0.006793863013308876
19961080399,1996,1995-2004,881.0,50.00459098335045,-76.44000113717601,0.2966680271369631,True,,0.486239817495294,0.1895717903583308,0.5527869428728514,0.1540189023548214,0.0,0.39393097119854337,-0.39608831960965135,0.3157418794135439,0.11848315238073188,0.5004506097751991,0.6842640065749833,0.5398788308291597,0.6840106024870313,0.9343717125524037,1.0008123782129221,0.9078736716762315,1.1194233556535393,0.8289405990687163,0.8686870137377113,0.8685149595732206,0.6706509990721019,1.1321054297570476,0.9083284801655197,1.0925465978448845,1.3555466713464581,0.0,-0.17329546561869166,0.6865972491741343,0.1667976900468327,0.7547438689907154,1.0484190303460583,0.9217392641938452,0.45119097782488826,-0.16131446556282567,0.6473131470090321,1.342894948994829,1.19554974508305,1.1172880768549278,0.5003580745707191,0.842911715440862,0.5589563594717283,-0.13991529027407765,1.3721443084794618,0.6181520198152956,1.2255962448475617,1.5095283703724156,0.10524729313784797,0.10009012195503982,0.10008123782129222,9.0,20,0.08970097133823485,71.87833278263763,-0.008407334734057666,-0.16533619525244392,-247.1746359556747,-0.01675274995941798,-0.04757780184960824,-304.4661958315236,0.008503996200618619,-0.0010948420296121308,-106.10802011669224,-0.0049823866963573165
19961080536,1996,1995-2004,6862.0,50.294283458815954,-76.2048146362308,0.2112463776931625,True,,0.5253518603596903,0.3141054826665277,0.6543075703988042,0.0598432517642346,0.0,0.9724932224905989,-0.4058557240539624,0.09248243353064617,-0.12859449024063038,0.18573221217563246,0.14923611440279808,0.09392298243484799,0.10774392827474721,0.5752333647751684,0.6108726346366298,0.3523278499955116,0.1301784479148017,0.24615394817224912,0.39421781166617004,0.9080290852672048,0.22282833173025368,0.8526897395144443,0.8015043616919879,0.9126998976642358,0.7977855508430339,0.0,-0.06791907281490059,0.9008205198478787,0.4614295075575766,0.8820074742309287,0.6647170703061303,0.5663608093108912,0.2444158042243455,0.2774439548533483,0.8624095947096196,0.960507833321951,0.5469339365840924,0.38887773872328296,0.06811586871214016,0.303370293365187,1.01342215450781,0.20786231937734553,1.1245020209945729,1.019887327610294,1.0195806685426188,0.6651062317944177,0.030827477843548723,0.03714644243512649,0.06108726346366298,1.0,20,0.09715346409836546,156.6487822671005,-0.005858826143022334,-0.1553504528479111,-153.152065418849,-0.01603686664599146,-0.0586959043774821,-277.2156978824846,0.006862455455084649,0.00077193145257414,-78.1019448916445,-0.0057383253305044665
19961080651,1996,1995-2004,4130.0,50.18051397610666,-75.86210334401093,0.322222750667368,True,,0.5556282790021875,0.2334055283348194,0.6504910499511471,0.1072723011278493,0.0,0.790237541780036,0.016367565693860556,0.33734027530602945,-0.07592072746501363,0.32485947707700147,0.3242024289732849,0.020701400481854995,0.17910242637879836,0.6395616821684629,0.38473887186467026,0.5426065083999158,0.04496974587793239,0.4764583608201681,0.6394035383958976,0.7602591767781193,0.44850889014644657,0.6149548100224801,0.7731476711422386,0.5301195705952456,0.8546383010347764,0.0,-0.24649926460503935,0.8630566434858776,0.485725077509668,0.891873698504873,0.942462482838487,0.8920894988049796,0.3095622448440774,-0.0005929739525358047,0.9062060649659398,0.5825424721123786,0.5899100468095786,0.19723023053524819,0.860159098688028,0.9637177681083097,1.0215586868986282,0.2263495953123703,1.032210292934381,1.0714625441339278,0.4607742035477461,0.6044113109704115,0.11244675843534314,0.0649718954154003,0.03847388718646703,20.0,20,0.07319934006475781,153.0884300514593,-0.009072840834610534,-0.1613978378553876,-209.9858911726871,-0.017627487044689458,-0.054393709247235945,-260.38762805083127,0.00845217372378955,-0.0008123040775146861,-76.93427208363997,-0.0056510948372937185
19961080668,1996,1995-2004,816.0,50.25215675832303,-76.22988235042439,0.1989743946032713,True,,0.5135898894688204,0.3146154948655491,0.6269457578788066,0.0879470054454283,0.0,1.3826743152555148,-0.0794043606844306,-0.07923189668183012,-0.03964387517323945,0.21481808605326594,0.09680460081829252,0.27394825761177194,-0.07879203363094997,0.7458309737431168,0.6468868694321633,0.17547620569011993,0.45057032953350445,0.3138412177604195,0.5301612483820347,1.0015507976127966,0.2144653294706591,0.5882112121604764,0.710361851603703,0.7065476762267763,0.7656830908449714,0.0,-0.12792673708213065,0.9931693654693148,0.33287807109050765,0.9563231764069525,0.5725638167522323,0.5799822517782068,0.07215028675621968,0.3115679395176619,0.8191731797006097,1.0649206888608014,0.5654454277361027,0.8114073013408932,0.311364334443237,0.26056359563299264,1.0726037184452035,0.060741280137762824,1.0869419169723091,0.8333342383808872,1.0650905895844531,0.6013802473225529,-0.026410632227276704,0.042963617210653185,0.06468868694321633,1.0,20,0.10091768670198614,148.34558326448334,-0.005372428120076467,-0.15340554656612007,-155.88062269181017,-0.01567615486976472,-0.0578262969491508,-278.3957476203019,0.0068677037700839395,0.0011428849132752202,-79.9130773344388,-0.00566793654985121
19971080207,1997,1995-2004,5355.0,50.326633081147506,-77.5126215107155,0.251920409393481,True,,0.4199620893598424,0.1680416799663615,0.1464625431910517,0.4492301950609649,0.0,-0.6515034203230442,0.2478224441868622,0.09294951844013495,0.06934408106869668,0.5346224357643516,0.44171355556666697,0.6896511064159818,1.2015901620065483,1.147059798632512,0.6277946098415293,0.9843176896039005,1.0152162530036146,1.1086671940092345,0.42596071916958744,0.9996269478188866,1.2790293271910183,1.5590818172412417,1.418554965255962,0.9682166393559377,0.7830188585674626,-0.0,0.3869099867106813,0.6453869451360704,0.46422871106957114,1.1355527914585368,0.9289742136208387,0.7744589077402592,-0.18050542533626565,-0.6966292847902906,-0.7226998148949857,0.3872081328224506,0.825759298789594,0.6776648146284622,0.3618574643360172,0.9292777256812947,0.9287860699905597,0.1293480641840465,0.019334769757762264,-0.6967121811227821,0.9091762146710582,-0.05156732045246572,0.030983172813378316,0.10692448715287033,0.06277946098415293,8.0,20,-0.11455689834370109,-187.9820956764454,-0.006377434776712633,-0.027968098465943773,-302.2500003570653,0.0026424028363318,-0.03996953835854879,-174.96673558166796,0.00994984554561075,-0.026824329308719048,-93.99730859978368,-0.005478986354154639
19971080232,1997,1995-2004,2557.0,49.74724343861713,-76.29138417327283,0.1908840624763025,True,,0.4898077852155666,0.2989237227392641,0.5526338139880762,0.072090543217554,0.0,-0.5943916846144617,-0.2866402626815309,-0.3527196448503011,0.38714076931946817,0.49065223578889167,-0.18467433759859653,0.36254366153481604,1.064024141294966,0.7154341908884204,1.0431375524549034,1.0438908530428248,0.8388328504740568,1.1046543008831782,1.4116577412624964,0.8797188574026091,1.5340665043700807,1.5757637395720685,1.451957132791584,1.6777771762100226,0.9818274637376552,0.0,0.2444817977068399,0.2970576405619966,0.9313531186979624,1.1139080990381949,1.2361199484672531,0.26865656198799426,0.28477188613768356,1.2196882822093795,0.8986977113378977,1.1872854009297773,1.3008241153555309,0.2318048153724915,0.8213240036213593,1.3496760026399632,-0.04464316527784718,1.4635580678559923,1.4188053852964306,1.3335819902996822,1.4474136681712078,1.1627089773930674,-0.11757321495010037,0.09813044715777833,0.10431375524549033,8.0,20,-0.2659642032286292,-150.0945810329686,-0.03139600217392153,-0.0837853146505944,-401.97312409946625,-0.0038685908054321774,-0.027519861426108544,-231.48914263310962,0.01536564194552736,-0.03420543832646759,-36.03236000381155,-0.005923530906224317
19981080225,1998,1995-2004,4130.0,49.29997011174069,-76.86471954166912,0.435452590993128,True,,0.5643555097365144,0.1289029187433863,0.6544071488591907,0.2441115799118575,0.0,0.1973528582408499,0.25126260443902665,0.5425939897385419,0.7131507650659134,0.3900944801493962,0.5608526415262185,0.9015532443533004,0.8835071229454403,0.7937947790012789,0.8836025731330603,0.6323424331308105,0.8298210474386841,0.9554965927154937,0.8211061520430586,0.6414005248179038,1.1170958501445174,0.9912312833563214,0.928348305734133,0.8656240094233055,1.0362451370641597,0.0,0.2666178224714823,0.14290116731787014,0.8380737265720478,0.8665423958796992,0.07588771357676968,0.5572160710380761,0.9042318459653471,1.1043572880105486,0.8614701894168055,1.057014361658959,-0.03847148385548655,0.11436457787575602,0.780711550309813,0.4423640427040468,0.19023121825814665,1.2662751129831042,1.152011223885916,0.8952441098845182,0.557242366463773,1.1807433403115812,0.18086466324618064,0.07801889602987924,0.08836025731330603,7.0,20,-0.21358513297153955,-135.0982084513172,-0.018794613402000903,-0.18618959241229974,-71.34605440450302,-0.0084049465773666,-0.07001423979769292,75.8508519423687,-0.002322536708873807,0.02199528053336333,3.513964358037532,-0.0002310900438686432
19991080950,1999,1995-2004,339.0,48.117213682180775,-78.36434934880326,-0.0447078443235192,False,low_or_negative_dnbr,0.4697270060441694,0.5144348503676887,0.5601240014257464,0.5445203500645835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.31738811944417716,-335.1285748140481,0.012052052060188369,-0.5256615652554288,82.22552200782202,-0.014987746048833139,-0.18946946116460736,286.0375555384938,-0.009873177630526876,-0.00015914612921932582,72.35158883037857,0.0010611554763835223
20011080405,2001,1995-2004,256.4,49.70480833728018,-78.48090165117655,0.1142934347594632,True,,0.344733656215231,0.2304402214557677,0.3302155822511298,0.1504122677641758,0.0,-0.11956198469025314,-0.6328494091758885,0.08596563354846318,0.6986465544401796,0.8720654932238779,0.8963660101994742,1.3859984116242763,1.347722159645055,1.4850423938436428,1.6320537872461014,1.2796928623496318,1.0331802421896514,2.03271631340467,2.333141216919399,1.0099771594938147,1.965098010585768,2.2308166842145623,2.6399782128817453,0.539254555169344,2.624124113650165,0.0,0.4998980035505834,0.5701824311942677,0.9340205928313888,2.367652478169381,2.2163714911209165,1.0646451150017502,2.06354766342928,1.1086011467625287,2.627930244623835,2.2596751642286073,0.9690308812787612,1.713615685655654,2.628091427355505,2.8836315648561293,0.9989270152087802,2.6512278938982092,2.932866182465597,3.0853395183775447,0.5424902282054824,2.976634028587025,0.02865521118282106,0.17441309864477558,0.16320537872461013,5.0,20,-0.6976526951444283,435.80917533296906,-0.04453940002713214,0.040759843251944775,80.51734397314496,0.023588227681232914,0.019083246439940905,-139.45486615953007,0.0007122546520985651,0.15627387195777825,-16.268404493196233,0.00648998731800495
